id,title,estimate_player,url,price,discount,popularity
230190,"War for the Overworld",363113,https://steampricehistory.com/app/230190,29.99,0.0,"4,822"
403190,Planetbase,361192,https://steampricehistory.com/app/403190,14.99,0.0,"6,695"
333420,"Cossacks 3",360956,https://steampricehistory.com/app/333420,19.99,0.0,"6,514"
368730,"No Time To Explain Remastered",360564,https://steampricehistory.com/app/368730,14.99,0.0,"1,085"
205910,"Tiny and Big: Grandpa's Leftovers",360126,https://steampricehistory.com/app/205910,9.99,0.0,"2,612"
233740,"Organ Trail: Director's Cut",359935,https://steampricehistory.com/app/233740,4.99,0.0,"1,987"
218060,"BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien",358624,https://steampricehistory.com/app/218060,14.99,0.0,"1,522"
326410,Windward,355878,https://steampricehistory.com/app/326410,9.99,0.0,"2,355"
252330,"Slender: The Arrival",354224,https://steampricehistory.com/app/252330,9.99,0.0,"5,060"
306020,"Bloons TD 5",354027,https://steampricehistory.com/app/306020,9.99,0.0,"6,470"
277430,"Halo: Spartan Assault",352861,https://steampricehistory.com/app/277430,2.99,0.0,"3,381"
398710,Timberman,352371,https://steampricehistory.com/app/398710,0.99,0.0,"3,916"
38700,"Toki Tori",352195,https://steampricehistory.com/app/38700,4.99,0.0,"1,493"
613100,"House Flipper",351645,https://steampricehistory.com/app/613100,19.99,0.0,"34,066"
297130,"Titan Souls",350359,https://steampricehistory.com/app/297130,2.99,-80%,"4,406"
314020,Morphopolis,349778,https://steampricehistory.com/app/314020,3.99,0.0,"4,277"
570940,"DARK SOULS: REMASTERED",348944,https://steampricehistory.com/app/570940,39.99,0.0,"25,587"
485510,"Nioh: Complete Edition / È_?Complete Edition",347803,https://steampricehistory.com/app/485510,49.99,0.0,"18,577"
331600,"One Piece Pirate Warriors 3",345720,https://steampricehistory.com/app/331600,39.99,0.0,"5,312"
352400,"LEGO Jurassic World",343167,https://steampricehistory.com/app/352400,19.99,0.0,"3,086"
2870,"X Rebirth",343046,https://steampricehistory.com/app/2870,29.99,0.0,"4,996"
249230,"Risen 3 - Titan Lords",342772,https://steampricehistory.com/app/249230,14.99,0.0,"3,059"
231740,"Knights of Pen and Paper +1 Edition",342008,https://steampricehistory.com/app/231740,9.99,0.0,"1,624"
115100,"Costume Quest",341308,https://steampricehistory.com/app/115100,9.99,0.0,"1,984"
92100,DETOUR,341194,https://steampricehistory.com/app/92100,1.99,0.0,"1,327"
93200,"Revenge of the Titans",340794,https://steampricehistory.com/app/93200,14.99,0.0,560
463210,"State of Anarchy",340127,https://steampricehistory.com/app/463210,0.99,0.0,806
97000,"Solar 2",339780,https://steampricehistory.com/app/97000,9.99,0.0,"1,268"
446800,"Transport Fever",337931,https://steampricehistory.com/app/446800,29.99,0.0,"8,102"
251170,Damned,337285,https://steampricehistory.com/app/251170,19.99,0.0,"2,065"
267530,"The LEGO Movie - Videogame",336631,https://steampricehistory.com/app/267530,19.99,0.0,"1,752"
223220,"Giana Sisters: Twisted Dreams",335909,https://steampricehistory.com/app/223220,14.99,0.0,853
383150,"Dead Island Definitive Edition",335791,https://steampricehistory.com/app/383150,19.99,0.0,"8,448"
98400,"Hard Reset Extended Edition",335265,https://steampricehistory.com/app/98400,14.99,0.0,"3,230"
405640,"Pony Island",334799,https://steampricehistory.com/app/405640,4.99,0.0,"8,452"
377840,"FINAL FANTASY IX",333922,https://steampricehistory.com/app/377840,20.99,0.0,"5,695"
276810,"Mordheim: City of the Damned",332983,https://steampricehistory.com/app/276810,19.99,0.0,"5,395"
207690,Botanicula,330330,https://steampricehistory.com/app/207690,9.99,0.0,"2,983"
323320,"Grow Home",330240,https://steampricehistory.com/app/323320,7.99,0.0,"3,241"
415200,"Motorsport Manager",330158,https://steampricehistory.com/app/415200,34.99,0.0,"7,068"
313690,"LEGO Batman3: Beyond Gotham",330037,https://steampricehistory.com/app/313690,19.99,0.0,"2,485"
318430,"Squishy the Suicidal Pig",328982,https://steampricehistory.com/app/318430,5.99,0.0,"2,766"
288160,"The Room",327417,https://steampricehistory.com/app/288160,4.99,0.0,"15,344"
235800,"Audiosurf 2",324405,https://steampricehistory.com/app/235800,14.99,0.0,"4,747"
338170,"Ratz Instagib",324272,https://steampricehistory.com/app/338170,8.99,0.0,"1,930"
363680,"Battlefleet Gothic: Armada",321637,https://steampricehistory.com/app/363680,19.99,0.0,"4,289"
204240,"The Bridge",320817,https://steampricehistory.com/app/204240,9.99,0.0,"2,862"
291010,"The Hat Man: Shadow Ward",320602,https://steampricehistory.com/app/291010,9.99,0.0,"2,917"
22200,"Zeno Clash",320458,https://steampricehistory.com/app/22200,9.99,0.0,"1,639"
488790,"South Park: The Fractured But Whole",320160,https://steampricehistory.com/app/488790,49.99,0.0,"13,724"
426000,"HunieCam Studio",320028,https://steampricehistory.com/app/426000,6.99,0.0,"3,791"
434170,"The Jackbox Party Pack 3",319411,https://steampricehistory.com/app/434170,24.99,0.0,"2,701"
675010,"Spintires: MudRunner",319213,https://steampricehistory.com/app/675010,24.99,0.0,"16,325"
391040,"F1 2016",318467,https://steampricehistory.com/app/391040,14.99,0.0,"2,681"
420110,"NEKOPARA Vol. 2",318426,https://steampricehistory.com/app/420110,9.99,0.0,"9,306"
55040,"Atom Zombie Smasher",316352,https://steampricehistory.com/app/55040,9.99,0.0,895
266210,"One Way Heroics",315869,https://steampricehistory.com/app/266210,3.49,0.0,"3,202"
397340,SimplePlanes,314932,https://steampricehistory.com/app/397340,12.99,0.0,"6,321"
233150,LUFTRAUSERS,314885,https://steampricehistory.com/app/233150,9.99,0.0,"2,876"
437920,"Tricky Towers",314191,https://steampricehistory.com/app/437920,14.99,0.0,"6,271"
6120,Shank,312665,https://steampricehistory.com/app/6120,2.49,-75%,"1,635"
214830,"Half Minute Hero: Super Mega Neo Climax Ultimate Boy",309617,https://steampricehistory.com/app/214830,9.99,0.0,935
61700,"Might & Magic: Clash of Heroes",309591,https://steampricehistory.com/app/61700,9.99,0.0,"1,292"
255070,"Abyss Odyssey",308646,https://steampricehistory.com/app/255070,14.99,0.0,"1,160"
55140,"MX vs. ATV Reflex",307610,https://steampricehistory.com/app/55140,19.99,0.0,"1,781"
218820,"Mercenary Kings: Reloaded Edition",307315,https://steampricehistory.com/app/218820,19.99,0.0,"1,125"
331670,"The Jackbox Party Pack",307175,https://steampricehistory.com/app/331670,24.99,0.0,"1,087"
654880,"Dream Daddy: A Dad Dating Simulator",306906,https://steampricehistory.com/app/654880,14.99,0.0,"3,888"
203750,"Binary Domain",306463,https://steampricehistory.com/app/203750,14.99,0.0,"2,115"
249650,Blackguards,305941,https://steampricehistory.com/app/249650,9.99,0.0,"2,393"
368370,"Her Story",305686,https://steampricehistory.com/app/368370,9.99,0.0,"5,427"
211160,"Viking: Battle for Asgard",300593,https://steampricehistory.com/app/211160,14.99,0.0,776
286000,"Tooth and Tail",300539,https://steampricehistory.com/app/286000,19.99,0.0,"2,440"
40960,"Stronghold 2: Steam Edition",300020,https://steampricehistory.com/app/40960,14.99,0.0,"2,130"
246420,"Kingdom Rush",299922,https://steampricehistory.com/app/246420,9.99,0.0,"5,569"
397460,"The Jackbox Party Pack 2",299913,https://steampricehistory.com/app/397460,24.99,0.0,926
329050,"Devil May Cry 4 Special Edition",299184,https://steampricehistory.com/app/329050,24.99,0.0,"6,610"
564310,"Serious Sam Fusion 2017 (beta)",298645,https://steampricehistory.com/app/564310,14.99,0.0,"2,455"
266010,LYNE,298463,https://steampricehistory.com/app/266010,2.99,0.0,"6,671"
335670,LISA,297947,https://steampricehistory.com/app/335670,9.99,0.0,"9,418"
99300,"Renegade Ops",297463,https://steampricehistory.com/app/99300,15.0,0.0,680
314450,"Star Saviors",295982,https://steampricehistory.com/app/314450,1.99,0.0,"1,531"
291860,"Pit People",295630,https://steampricehistory.com/app/291860,19.99,0.0,"6,262"
529180,"Dark and Light",295606,https://steampricehistory.com/app/529180,17.99,0.0,"9,139"
78000,"Bejeweled 3",295211,https://steampricehistory.com/app/78000,0.99,-80%,"2,473"
108200,"Ticket to Ride",295151,https://steampricehistory.com/app/108200,9.99,0.0,"2,112"
449540,"There's Poop In My Soup",294984,https://steampricehistory.com/app/449540,0.99,0.0,"3,294"
236690,"Blood Bowl 2",294476,https://steampricehistory.com/app/236690,19.99,0.0,"5,011"
235210,"STRIDER / â_ÄöÄ©â_ÄÛÄ_£ÝÇÏ",292888,https://steampricehistory.com/app/235210,14.99,0.0,"1,577"
71250,"Sonic Adventure DX",291205,https://steampricehistory.com/app/71250,7.99,0.0,"5,761"
447530,"VA-11 Hall-A: Cyberpunk Bartender Action",290658,https://steampricehistory.com/app/447530,14.99,0.0,"20,540"
396750,EVERSPACE,290326,https://steampricehistory.com/app/396750,29.99,0.0,"7,534"
637090,BATTLETECH,289619,https://steampricehistory.com/app/637090,39.99,0.0,"14,503"
668630,"Tricolour Lovestory",289264,https://steampricehistory.com/app/668630,0.79,-60%,"18,416"
495890,Montaro,288782,https://steampricehistory.com/app/495890,0.99,0.0,"10,056"
32460,"Monkey Island 2 Special Edition: LeChuckÛªs Revenge",288297,https://steampricehistory.com/app/32460,9.99,0.0,"1,507"
280160,Aragami,287729,https://steampricehistory.com/app/280160,19.99,0.0,"6,063"
360740,Downwell,287413,https://steampricehistory.com/app/360740,2.99,0.0,"5,476"
215510,"Rocketbirds: Hardboiled Chicken",286849,https://steampricehistory.com/app/215510,4.99,0.0,"1,779"
327030,"Worms W.M.D",286591,https://steampricehistory.com/app/327030,29.99,0.0,"4,058"
383980,"Rivals of Aether",286514,https://steampricehistory.com/app/383980,29.99,0.0,"14,934"
527230,"For The King",285696,https://steampricehistory.com/app/527230,19.99,0.0,"12,357"
429660,"Tales of Berseria",284444,https://steampricehistory.com/app/429660,49.99,0.0,"9,072"
310080,"Hatoful Boyfriend",283021,https://steampricehistory.com/app/310080,9.99,0.0,"4,466"
434730,"Half Dead",282077,https://steampricehistory.com/app/434730,1.99,0.0,"2,528"
388880,Oxenfree,280771,https://steampricehistory.com/app/388880,0.99,-90%,"6,722"
204630,"Retro City Rampage DX",280667,https://steampricehistory.com/app/204630,14.99,0.0,"1,580"
424840,"Little Nightmares",280612,https://steampricehistory.com/app/424840,19.99,0.0,"16,223"
226720,"LOST PLANET 3",279675,https://steampricehistory.com/app/226720,24.99,0.0,"1,453"
225160,"Shadow Warrior Classic Redux",278226,https://steampricehistory.com/app/225160,9.99,0.0,"1,937"
536220,"The Walking Dead: A New Frontier",278042,https://steampricehistory.com/app/536220,14.99,0.0,"9,538"
535230,Domina,276003,https://steampricehistory.com/app/535230,9.99,0.0,"6,259"
407840,"Guardians of Orion",275847,https://steampricehistory.com/app/407840,0.99,0.0,"3,009"
208520,"Omerta - City of Gangsters",275454,https://steampricehistory.com/app/208520,14.99,0.0,"1,366"
227860,"Castle Story",275014,https://steampricehistory.com/app/227860,24.99,0.0,"5,878"
217140,"Rise of the Triad",272986,https://steampricehistory.com/app/217140,14.99,0.0,"1,653"
384300,"CPUCores :: Maximize Your FPS",272887,https://steampricehistory.com/app/384300,14.99,0.0,"9,840"
498240,"Batman - The Telltale Series",272720,https://steampricehistory.com/app/498240,14.99,0.0,"8,388"
208730,"Game of Thrones",272599,https://steampricehistory.com/app/208730,14.99,0.0,"1,229"
221810,"The Cave",271663,https://steampricehistory.com/app/221810,14.99,0.0,"1,903"
421020,"DiRT 4",270550,https://steampricehistory.com/app/421020,4.99,-75%,"7,677"
434460,"Rock of Ages 2: Bigger & Boulder",270427,https://steampricehistory.com/app/434460,14.99,0.0,"1,749"
346940,"Shadowrun: Hong Kong - Extended Edition",268438,https://steampricehistory.com/app/346940,19.99,0.0,"2,686"
298520,"Orbital Gear",267763,https://steampricehistory.com/app/298520,9.99,0.0,"1,227"
526740,hack_me,267561,https://steampricehistory.com/app/526740,3.99,0.0,"1,485"
63700,"BIT.TRIP BEAT",267116,https://steampricehistory.com/app/63700,9.99,0.0,609
467960,"Home Behind",267054,https://steampricehistory.com/app/467960,5.99,0.0,"4,034"
243950,"Divinity: Dragon Commander",265816,https://steampricehistory.com/app/243950,39.99,0.0,"1,495"
388210,"Day of the Tentacle Remastered",265169,https://steampricehistory.com/app/388210,14.99,0.0,"2,379"
378860,"Project CARS 2",264945,https://steampricehistory.com/app/378860,59.99,0.0,"8,983"
341500,"Camera Obscura",264412,https://steampricehistory.com/app/341500,1.99,0.0,"1,332"
45770,"Dead Rising 2: Off the Record",263656,https://steampricehistory.com/app/45770,19.99,0.0,"1,393"
433950,"Bit Blaster XL",263361,https://steampricehistory.com/app/433950,0.99,0.0,"5,265"
445980,"Wizard of Legend",261463,https://steampricehistory.com/app/445980,15.99,0.0,"9,775"
519190,"Next Day: Survival",260661,https://steampricehistory.com/app/519190,9.99,0.0,"8,194"
251730,"Legend of Grimrock 2",260443,https://steampricehistory.com/app/251730,23.99,0.0,"2,133"
391260,"Labyronia RPG",259225,https://steampricehistory.com/app/391260,1.99,0.0,990
314410,"Rampage Knights",257372,https://steampricehistory.com/app/314410,11.99,0.0,"1,869"
772540,"Battle Royale Trainer",257046,https://steampricehistory.com/app/772540,5.99,0.0,"1,566"
341310,"Greyfox RPG",256746,https://steampricehistory.com/app/341310,1.99,0.0,"1,465"
593600,PixARK,256179,https://steampricehistory.com/app/593600,39.99,0.0,"6,180"
237630,"DuckTales: Remastered",255766,https://steampricehistory.com/app/237630,14.99,0.0,"4,335"
254440,"Pool Nation",255171,https://steampricehistory.com/app/254440,6.99,0.0,"2,026"
20820,Shatter,255073,https://steampricehistory.com/app/20820,9.99,0.0,515
272470,"The Incredible Adventures of Van Helsing II",254601,https://steampricehistory.com/app/272470,14.99,0.0,"1,576"
411300,ELEX,254457,https://steampricehistory.com/app/411300,49.99,0.0,"8,606"
407230,"Legend of Mysteria RPG",254231,https://steampricehistory.com/app/407230,1.99,0.0,576
251150,"The Legend of Heroes: Trails in the Sky",254152,https://steampricehistory.com/app/251150,19.99,0.0,"4,764"
216890,"Blood Bowl: Chaos Edition",253538,https://steampricehistory.com/app/216890,14.99,0.0,"1,213"
231330,"Deadfall Adventures",252514,https://steampricehistory.com/app/231330,19.99,0.0,"1,069"
115800,Owlboy,251798,https://steampricehistory.com/app/115800,24.99,0.0,"2,815"
220740,"Chaos on Deponia",249600,https://steampricehistory.com/app/220740,19.99,0.0,"1,592"
666140,"My Time At Portia",249441,https://steampricehistory.com/app/666140,29.99,0.0,"22,958"
40980,"Stronghold Legends: Steam Edition",248308,https://steampricehistory.com/app/40980,14.99,0.0,943
38720,RUSH,248133,https://steampricehistory.com/app/38720,0.99,0.0,"1,047"
115110,Stacking,248039,https://steampricehistory.com/app/115110,9.99,0.0,783
250460,"Bridge Constructor",247455,https://steampricehistory.com/app/250460,9.99,0.0,605
428550,"Momodora: Reverie Under The Moonlight",246833,https://steampricehistory.com/app/428550,9.99,0.0,"7,234"
214790,"The Basement Collection",246622,https://steampricehistory.com/app/214790,3.99,0.0,801
423580,"Project Highrise",246461,https://steampricehistory.com/app/423580,19.99,0.0,"2,568"
95300,Capsized,246235,https://steampricehistory.com/app/95300,9.99,0.0,536
438640,"LEGO STAR WARS: The Force Awakens",245948,https://steampricehistory.com/app/438640,19.99,0.0,"2,606"
292140,"FINAL FANTASY XIII-2",244770,https://steampricehistory.com/app/292140,19.99,0.0,"3,008"
555220,Detention,244747,https://steampricehistory.com/app/555220,11.99,0.0,"11,052"
246580,"The Typing of The Dead: Overkill",244364,https://steampricehistory.com/app/246580,19.99,0.0,"1,944"
298050,"Master of Orion",243222,https://steampricehistory.com/app/298050,24.99,0.0,"5,234"
438490,"GOD EATER 2 Rage Burst",243065,https://steampricehistory.com/app/438490,49.99,0.0,"2,770"
245280,"ENSLAVED: Odyssey to the West Premium Edition",242618,https://steampricehistory.com/app/245280,19.99,0.0,"3,749"
308420,Ziggurat,242342,https://steampricehistory.com/app/308420,14.99,0.0,"2,579"
293780,Crawl,241677,https://steampricehistory.com/app/293780,14.99,0.0,"3,823"
200940,"Sonic CD",241011,https://steampricehistory.com/app/200940,4.99,0.0,"2,629"
341940,Hatred,240088,https://steampricehistory.com/app/341940,5.99,0.0,"8,530"
275100,"Shelter 2",239901,https://steampricehistory.com/app/275100,14.99,0.0,"2,802"
250260,"Jazzpunk: Director's Cut",239119,https://steampricehistory.com/app/250260,14.99,0.0,"3,914"
73010,"Cities in Motion",237970,https://steampricehistory.com/app/73010,19.99,0.0,591
370360,TIS-100,235754,https://steampricehistory.com/app/370360,6.99,0.0,"2,560"
413410,"Danganronpa: Trigger Happy Havoc",234336,https://steampricehistory.com/app/413410,19.99,0.0,"15,870"
261760,"Lichdom: Battlemage",233763,https://steampricehistory.com/app/261760,9.99,0.0,"1,895"
322190,"SteamWorld Heist",232902,https://steampricehistory.com/app/322190,14.99,0.0,"2,132"
345350,"LIGHTNING RETURNS: FINAL FANTASY XIII",232259,https://steampricehistory.com/app/345350,19.99,0.0,"2,746"
359310,"Evoland 2",231468,https://steampricehistory.com/app/359310,19.99,0.0,"1,680"
512250,"Oh...Sir!! The Insult Simulator",231286,https://steampricehistory.com/app/512250,1.99,0.0,"2,739"
296870,"Dreaming Sarah",231019,https://steampricehistory.com/app/296870,5.99,0.0,"1,629"
304730,"Train Fever",231014,https://steampricehistory.com/app/304730,19.99,0.0,"2,621"
394690,"Tower Unite",229619,https://steampricehistory.com/app/394690,19.99,0.0,"9,412"
312610,"METAL SLUG X",229374,https://steampricehistory.com/app/312610,7.99,0.0,"1,720"
220820,"Zombie Driver HD",228360,https://steampricehistory.com/app/220820,9.99,0.0,"2,302"
368070,"Sniper Ghost Warrior 3",228348,https://steampricehistory.com/app/368070,19.99,0.0,"8,704"
473690,Absolver,228337,https://steampricehistory.com/app/473690,7.49,-75%,"9,171"
491950,"Orwell: Keeping an Eye On You",228284,https://steampricehistory.com/app/491950,9.99,0.0,"6,585"
253650,"Sparkle 2 Evo",228198,https://steampricehistory.com/app/253650,4.99,0.0,"1,517"
344850,"Big Pharma",227897,https://steampricehistory.com/app/344850,24.99,0.0,"1,208"
601430,"The Evil Within 2",227653,https://steampricehistory.com/app/601430,39.99,0.0,"10,159"
241240,"Contraption Maker",227376,https://steampricehistory.com/app/241240,9.99,0.0,751
274290,"Gods Will Be Watching",227034,https://steampricehistory.com/app/274290,9.99,0.0,"1,887"
250340,Blockland,226915,https://steampricehistory.com/app/250340,9.99,0.0,"3,293"
354240,"Please, DonÛªt Touch Anything",226838,https://steampricehistory.com/app/354240,4.99,0.0,"3,271"
415880,"Disc Jam",226459,https://steampricehistory.com/app/415880,14.99,0.0,744
249870,"Scribblenauts Unmasked: A DC Comics Adventure",226289,https://steampricehistory.com/app/249870,19.99,0.0,"1,534"
243800,"Gas Guzzlers Extreme",225513,https://steampricehistory.com/app/243800,24.99,0.0,"2,564"
712100,"Total War Saga: Thrones of Britannia",224856,https://steampricehistory.com/app/712100,39.99,0.0,"8,282"
252110,"Lovers in a Dangerous Spacetime",223795,https://steampricehistory.com/app/252110,14.99,0.0,"2,245"
372360,"Tales of Symphonia",221667,https://steampricehistory.com/app/372360,19.99,0.0,"2,841"
410110,"12 is Better Than 6",221369,https://steampricehistory.com/app/410110,9.99,0.0,"2,581"
572410,"Steel Division: Normandy 44",220307,https://steampricehistory.com/app/572410,39.99,0.0,"4,045"
602520,"NEKOPARA Vol. 3",220127,https://steampricehistory.com/app/602520,9.99,0.0,"9,552"
219910,"Edna & Harvey: Harvey's New Eyes",219442,https://steampricehistory.com/app/219910,3.99,-90%,"1,797"
639790,"DEEP SPACE WAIFU",219114,https://steampricehistory.com/app/639790,2.99,0.0,"7,173"
423230,Furi,218506,https://steampricehistory.com/app/423230,19.99,0.0,"5,970"
503560,"911 Operator",218328,https://steampricehistory.com/app/503560,14.99,0.0,"9,561"
526160,"The Wild Eight",217654,https://steampricehistory.com/app/526160,24.99,0.0,"4,981"
238240,"Edge of Space",217625,https://steampricehistory.com/app/238240,14.99,0.0,"1,925"
251130,"Chroma Squad",217211,https://steampricehistory.com/app/251130,14.99,0.0,"2,090"
243120,Betrayer,217097,https://steampricehistory.com/app/243120,4.99,0.0,"2,510"
481510,"Night in the Woods",216979,https://steampricehistory.com/app/481510,19.99,0.0,"9,850"
301970,Screencheat,216726,https://steampricehistory.com/app/301970,14.99,0.0,606
264240,CONSORTIUM,216703,https://steampricehistory.com/app/264240,9.99,0.0,572
399790,"Destiny Warriors RPG",215948,https://steampricehistory.com/app/399790,1.99,0.0,800
200010,"Quantum Conundrum",215834,https://steampricehistory.com/app/200010,8.99,0.0,"1,390"
211260,"They Bleed Pixels",215520,https://steampricehistory.com/app/211260,9.99,0.0,"1,963"
300380,"Road Redemption",214682,https://steampricehistory.com/app/300380,19.99,0.0,"7,127"
38600,"Faerie Solitaire",214039,https://steampricehistory.com/app/38600,9.99,0.0,"1,314"
251470,"TowerFall Ascension",213889,https://steampricehistory.com/app/251470,14.99,0.0,"2,122"
98300,"Toy Soldiers",213463,https://steampricehistory.com/app/98300,9.99,0.0,"1,141"
405310,"LEGO MARVEL's Avengers",211964,https://steampricehistory.com/app/405310,19.99,0.0,"2,565"
369990,"Gremlins, Inc.",211874,https://steampricehistory.com/app/369990,14.99,0.0,"4,623"
107800,Rochard,211829,https://steampricehistory.com/app/107800,9.99,0.0,919
375820,"Human Resource Machine",211410,https://steampricehistory.com/app/375820,14.99,0.0,"2,032"
306660,"Ultimate General: Gettysburg",210440,https://steampricehistory.com/app/306660,14.99,0.0,"2,180"
611790,"House Party",209324,https://steampricehistory.com/app/611790,24.99,0.0,"7,699"
269770,"Secrets of Grindea",208388,https://steampricehistory.com/app/269770,14.99,0.0,"4,152"
238280,"Legend of Dungeon",208032,https://steampricehistory.com/app/238280,9.99,0.0,"1,153"
274310,"Always Sometimes Monsters",207363,https://steampricehistory.com/app/274310,9.99,0.0,"1,293"
272270,"Torment: Tides of Numenera",206681,https://steampricehistory.com/app/272270,44.99,0.0,"1,577"
221540,"DG2: Defense Grid 2",206227,https://steampricehistory.com/app/221540,14.99,0.0,"1,818"
464060,RUINER,206216,https://steampricehistory.com/app/464060,19.99,0.0,"6,799"
289090,Ampu-Tea,205704,https://steampricehistory.com/app/289090,4.99,0.0,829
406150,Refunct,205520,https://steampricehistory.com/app/406150,0.8,-73%,"14,265"
582550,"Passpartout: The Starving Artist",205391,https://steampricehistory.com/app/582550,9.99,0.0,"3,357"
314660,"Oddworld: New 'n' Tasty",204545,https://steampricehistory.com/app/314660,19.99,0.0,"2,249"
560130,"Pillars of Eternity II: Deadfire",203867,https://steampricehistory.com/app/560130,39.99,0.0,"8,064"
396160,"Secret Of Magia",203725,https://steampricehistory.com/app/396160,1.99,0.0,626
585550,"FEMINAZI: The Triggering",203548,https://steampricehistory.com/app/585550,0.99,0.0,947
247240,"Volgarr the Viking",203278,https://steampricehistory.com/app/247240,9.99,0.0,"1,456"
307670,"Hard West",203211,https://steampricehistory.com/app/307670,19.99,0.0,"2,955"
448280,"Job Simulator",203196,https://steampricehistory.com/app/448280,19.99,0.0,"1,953"
205610,"Port Royale 3",203151,https://steampricehistory.com/app/205610,14.99,0.0,829
360380,"Tiny Bridge: Ratventure",203135,https://steampricehistory.com/app/360380,4.99,0.0,772
410320,"EARTH DEFENSE FORCE 4.1 The Shadow of New Despair",202538,https://steampricehistory.com/app/410320,19.99,0.0,"4,944"
35480,Dwarfs!?,202488,https://steampricehistory.com/app/35480,9.99,0.0,517
244730,Divekick,201978,https://steampricehistory.com/app/244730,4.99,0.0,"1,090"
375910,"Anno 2205",200623,https://steampricehistory.com/app/375910,39.99,0.0,"4,349"
22610,"Alien Breed: Impact",199888,https://steampricehistory.com/app/22610,9.99,0.0,681
339340,"Resident Evil 0 / biohazard 0 HD REMASTER",199427,https://steampricehistory.com/app/339340,19.99,0.0,"3,800"
425580,"The Room Two",199346,https://steampricehistory.com/app/425580,4.99,0.0,"11,057"
225280,"Full Mojo Rampage",198642,https://steampricehistory.com/app/225280,12.99,0.0,494
445220,Avorion,197511,https://steampricehistory.com/app/445220,24.99,0.0,"7,540"
429570,"The Walking Dead: Michonne - A Telltale Miniseries",197450,https://steampricehistory.com/app/429570,14.99,0.0,"4,187"
608800,"Guns of Icarus Alliance",197414,https://steampricehistory.com/app/608800,4.99,0.0,491
459220,"Halo Wars: Definitive Edition",197404,https://steampricehistory.com/app/459220,19.99,0.0,"4,269"
496460,"Life is Feudal: Forest Village",196368,https://steampricehistory.com/app/496460,24.99,0.0,"4,210"
282210,"Sid Meier's Starships",195389,https://steampricehistory.com/app/282210,7.49,-50%,"1,712"
393080,"Call of Duty: Modern Warfare Remastered",194722,https://steampricehistory.com/app/393080,39.99,0.0,"2,668"
250620,"Among the Sleep - Enhanced Edition",194268,https://steampricehistory.com/app/250620,16.99,0.0,"4,138"
463150,"BARRIER X",194090,https://steampricehistory.com/app/463150,2.99,0.0,796
705120,"Death Coming",193429,https://steampricehistory.com/app/705120,6.99,0.0,"2,666"
292910,"Deponia: The Complete Journey",193272,https://steampricehistory.com/app/292910,2.99,-90%,"2,507"
381120,"Shoppe Keep",193100,https://steampricehistory.com/app/381120,4.99,0.0,"1,892"
230700,La-Mulana,193073,https://steampricehistory.com/app/230700,14.99,0.0,"1,518"
237890,"Agarest: Generations of War",193030,https://steampricehistory.com/app/237890,14.99,0.0,"1,554"
244870,"Electronic Super Joy",192896,https://steampricehistory.com/app/244870,7.99,0.0,"2,547"
351290,"Survival: Postapocalypse Now",192819,https://steampricehistory.com/app/351290,14.99,0.0,"7,779"
233700,"Sword of the Stars: The Pit",192814,https://steampricehistory.com/app/233700,9.99,0.0,993
286040,"Dead Effect",192670,https://steampricehistory.com/app/286040,4.99,0.0,"2,565"
321360,"Primal Carnage: Extinction",192523,https://steampricehistory.com/app/321360,12.99,0.0,"4,907"
503300,"Super Star",192077,https://steampricehistory.com/app/503300,0.59,-70%,"3,417"
343710,Kholat,191890,https://steampricehistory.com/app/343710,19.99,0.0,"1,653"
446020,Jalopy,191656,https://steampricehistory.com/app/446020,8.99,-40%,"5,471"
232750,"Mars: War Logs",191401,https://steampricehistory.com/app/232750,9.99,0.0,"1,784"
204530,"Infested Planet",189415,https://steampricehistory.com/app/204530,14.99,0.0,"1,982"
203830,"The Dark Eye: Chains of Satinav",188342,https://steampricehistory.com/app/203830,19.99,0.0,"1,470"
205650,"The Testament of Sherlock Holmes",188089,https://steampricehistory.com/app/205650,19.99,0.0,"1,954"
486310,Meadow,187799,https://steampricehistory.com/app/486310,4.99,0.0,"4,457"
253230,"A Hat in Time",187728,https://steampricehistory.com/app/253230,29.99,0.0,"27,549"
35460,"The Ball",186933,https://steampricehistory.com/app/35460,9.99,0.0,671
243200,Memoria,186812,https://steampricehistory.com/app/243200,3.99,-90%,"1,532"
252630,Eldritch,186765,https://steampricehistory.com/app/252630,14.99,0.0,"1,468"
237850,"Dreamfall Chapters",186701,https://steampricehistory.com/app/237850,24.99,0.0,"2,727"
92000,"Hydrophobia: Prophecy",186396,https://steampricehistory.com/app/92000,4.99,0.0,"1,791"
362680,"Fran Bow",186371,https://steampricehistory.com/app/362680,14.99,0.0,"6,901"
207080,"Indie Game: The Movie",184842,https://steampricehistory.com/app/207080,9.99,0.0,911
400170,"The Incredible Adventures of Van Helsing: Final Cut",184404,https://steampricehistory.com/app/400170,44.99,0.0,"1,225"
732430,Superflight,184213,https://steampricehistory.com/app/732430,2.99,0.0,"8,146"
501300,"What Remains of Edith Finch",183856,https://steampricehistory.com/app/501300,19.99,0.0,"17,628"
626690,"Sword Art Online: Fatal Bullet",183822,https://steampricehistory.com/app/626690,39.99,0.0,"11,619"
247950,"Sacred 3",183744,https://steampricehistory.com/app/247950,14.99,0.0,"1,959"
